user_id,day_of_week,meal_name,food_id,target_quantity
10e73657-8114-4501-92ad-0cc358746ca6,MON,BREAKFAST,yogurt-greco-0-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,MON,BREAKFAST,corn-flakes-confezionato,30
10e73657-8114-4501-92ad-0cc358746ca6,MON,BREAKFAST,frutta-generico,120
10e73657-8114-4501-92ad-0cc358746ca6,MON,LUNCH,riso-jasmine-sgocciolato,70
10e73657-8114-4501-92ad-0cc358746ca6,MON,LUNCH,petto-di-pollo-crudo-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,MON,LUNCH,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,MON,LUNCH,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,MON,SNACK,mandorle-confezionato,15
10e73657-8114-4501-92ad-0cc358746ca6,MON,SNACK,skyr-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,MON,SNACK,pane-di-segale-confezionato,50
10e73657-8114-4501-92ad-0cc358746ca6,MON,DINNER,salmone-crudo-crudo,180
10e73657-8114-4501-92ad-0cc358746ca6,MON,DINNER,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,MON,DINNER,pane-bianco-confezionato,80
10e73657-8114-4501-92ad-0cc358746ca6,MON,DINNER,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,TUE,BREAKFAST,albume-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,TUE,BREAKFAST,pane-di-segale-confezionato,50
10e73657-8114-4501-92ad-0cc358746ca6,TUE,BREAKFAST,frutta-generico,120
10e73657-8114-4501-92ad-0cc358746ca6,TUE,LUNCH,pasta-di-semula-crudo,70
10e73657-8114-4501-92ad-0cc358746ca6,TUE,LUNCH,tofu-crudo,350
10e73657-8114-4501-92ad-0cc358746ca6,TUE,LUNCH,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,TUE,LUNCH,parmigiano-reggiano-confezionato,20
10e73657-8114-4501-92ad-0cc358746ca6,TUE,SNACK,mandorle-confezionato,15
10e73657-8114-4501-92ad-0cc358746ca6,TUE,SNACK,tonno-al-naturale-sgocciolato,80
10e73657-8114-4501-92ad-0cc358746ca6,TUE,SNACK,gallette-di-riso-confezionato,30
10e73657-8114-4501-92ad-0cc358746ca6,TUE,DINNER,albume-crudo,350
10e73657-8114-4501-92ad-0cc358746ca6,TUE,DINNER,verdura-generico,200
10e73657-8114-4501-92ad-0cc358746ca6,TUE,DINNER,olio-evo-confezionato,10
10e73657-8114-4501-92ad-0cc358746ca6,WED,BREAKFAST,yogurt-greco-0-crudo,150
10e73657-8114-4501-92ad-0cc358746ca6,WED,BREAKFAST,corn-flakes-confezionato,30
10e73657-8114-4501-92ad-0cc358746ca6,WED,BREAKFAST,frutta-generico,120
10e73657-8114-4501-92ad-0cc358746ca6,WED,LUNCH,farro-crudo,70
